Localisation;Service;Fréquence Min (MHz);Fréquence Max (MHz);Preset
PS4 - PARIS SUD 4;Telemetry_Telecommand;447.83125;447.99375;Oui
PS4 - PARIS SUD 4;Talkback_System;447.83125;447.99375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;448.00625;448.04375;Oui
PS4 - PARIS SUD 4;Telemetry_Telecommand;448.00625;448.04375;Oui
PS4 - PARIS SUD 4;Talkback_System;448.00625;448.04375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;448.05625;448.11875;Oui
PS4 - PARIS SUD 4;Telemetry_Telecommand;448.05625;448.11875;Oui
PS4 - PARIS SUD 4;Talkback_System;448.05625;448.11875;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;448.19625;448.29375;Oui
PS4 - PARIS SUD 4;Telemetry_Telecommand;448.19625;448.29375;Oui
PS4 - PARIS SUD 4;Talkback_System;448.19625;448.29375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;448.30625;448.36875;Oui
PS4 - PARIS SUD 4;Telemetry_Telecommand;448.30625;448.36875;Oui
PS4 - PARIS SUD 4;Talkback_System;448.30625;448.36875;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;448.40625;448.49375;Oui
PS4 - PARIS SUD 4;Telemetry_Telecommand;448.40625;448.49375;Oui
PS4 - PARIS SUD 4;Talkback_System;448.40625;448.49375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;448.55625;448.66875;Oui
PS4 - PARIS SUD 4;Telemetry_Telecommand;448.55625;448.66875;Oui
PS4 - PARIS SUD 4;Talkback_System;448.55625;448.66875;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;448.68125;448.70625;Oui
PS4 - PARIS SUD 4;Telemetry_Telecommand;448.68125;448.70625;Oui
PS4 - PARIS SUD 4;Talkback_System;448.68125;448.70625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;450.93125;451.03125;Oui
PS4 - PARIS SUD 4;Telemetry_Telecommand;450.93125;451.03125;Oui
PS4 - PARIS SUD 4;Talkback_System;450.93125;451.03125;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;451.4;451.50625;Oui
PS4 - PARIS SUD 4;Telemetry_Telecommand;451.4;451.50625;Oui
PS4 - PARIS SUD 4;Talkback_System;451.4;451.50625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;451.54375;451.75625;Oui
PS4 - PARIS SUD 4;Telemetry_Telecommand;451.54375;451.75625;Oui
PS4 - PARIS SUD 4;Talkback_System;451.54375;451.75625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;451.84375;451.95625;Oui
PS4 - PARIS SUD 4;Telemetry_Telecommand;451.84375;451.95625;Oui
PS4 - PARIS SUD 4;Talkback_System;451.84375;451.95625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;452.23125;452.40625;Oui
PS4 - PARIS SUD 4;Telemetry_Telecommand;452.23125;452.40625;Oui
PS4 - PARIS SUD 4;Talkback_System;452.23125;452.40625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;453.03125;453.05625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;453.23125;453.24375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;453.25625;453.26875;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;453.31875;453.33125;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;453.34375;453.35625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;453.40625;453.41875;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;453.51875;453.53125;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;453.65625;453.66875;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;453.70625;453.71875;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;453.79375;453.80625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;453.86875;453.88125;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;453.89375;453.90625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;454.43125;454.44375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;454.49375;454.54375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;454.58125;454.66875;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;454.70625;454.86875;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;454.90625;454.99375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;455.03125;455.14375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;455.18125;455.36875;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;455.40625;455.49375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;455.53125;455.76875;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;455.80625;455.85625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;455.88125;456.00625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;456.03125;456.04375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;456.08125;456.09375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;456.16875;456.18125;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;456.19375;456.21875;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;456.48125;456.49375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;456.89375;456.90625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;457.08125;457.09375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;457.33125;457.34375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;457.35625;457.36875;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;457.43125;457.45625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;457.51875;457.54375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;457.55625;457.56875;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;457.58125;457.59375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;458.21875;458.34375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;458.36875;458.38125;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;458.39375;458.40625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;458.41875;458.43125;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;458.50625;458.59375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;458.61875;458.63125;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;458.64375;458.65625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;458.66875;458.68125;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;458.78125;458.79375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;458.90625;458.91875;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;458.94375;458.95625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;459.00625;459.03125;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;459.09375;459.10625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;459.49375;459.58125;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;459.6;459.675;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;459.69375;459.75625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;459.76875;459.85625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;459.86875;459.90625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;459.93125;459.95625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;459.96875;460;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;460.93125;461.03125;Oui
PS4 - PARIS SUD 4;Telemetry_Telecommand;460.93125;461.03125;Oui
PS4 - PARIS SUD 4;Talkback_System;460.93125;461.03125;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;461.45625;461.50625;Oui
PS4 - PARIS SUD 4;Telemetry_Telecommand;461.45625;461.50625;Oui
PS4 - PARIS SUD 4;Talkback_System;461.45625;461.50625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;461.54375;461.75625;Oui
PS4 - PARIS SUD 4;Telemetry_Telecommand;461.54375;461.75625;Oui
PS4 - PARIS SUD 4;Talkback_System;461.54375;461.75625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;461.84375;461.95625;Oui
PS4 - PARIS SUD 4;Telemetry_Telecommand;461.84375;461.95625;Oui
PS4 - PARIS SUD 4;Talkback_System;461.84375;461.95625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;462.23125;462.40625;Oui
PS4 - PARIS SUD 4;Telemetry_Telecommand;462.23125;462.40625;Oui
PS4 - PARIS SUD 4;Talkback_System;462.23125;462.40625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;462.54375;462.96875;Oui
PS4 - PARIS SUD 4;Telemetry_Telecommand;462.54375;462.96875;Oui
PS4 - PARIS SUD 4;Talkback_System;462.54375;462.96875;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;463.03125;463.05625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;463.23125;463.24375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;463.25625;463.26875;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;463.31875;463.33125;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;463.34375;463.35625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;463.40625;463.41875;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;463.51875;463.53125;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;463.65625;463.66875;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;463.70625;463.71875;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;463.79375;463.80625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;463.86875;463.88125;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;463.89375;463.90625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;464.43125;464.44375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;464.49375;464.54375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;464.58125;464.66875;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;464.70625;464.86875;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;464.90625;464.99375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;465.03125;465.14375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;465.18125;465.36875;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;465.40625;465.49375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;465.53125;465.76875;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;465.80625;465.85625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;465.88125;466.00625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;466.48125;466.49375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;466.89375;466.90625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;467.08125;467.09375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;467.33125;467.34375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;467.35625;467.36875;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;467.43125;467.45625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;467.51875;467.54375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;467.55625;467.56875;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;467.58125;467.59375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;468.21875;468.34375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;468.36875;468.38125;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;468.39375;468.40625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;468.41875;468.43125;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;468.50625;468.59375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;468.61875;468.63125;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;468.64375;468.65625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;468.66875;468.68125;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;468.78125;468.79375;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;468.90625;468.91875;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;468.94375;468.95625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;469.00625;469.03125;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;469.09375;469.10625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;469.49375;469.58125;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;469.6;469.675;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;469.69375;469.75625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;469.76875;469.85625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;469.86875;469.90625;Oui
PS4 - PARIS SUD 4;Private_Mobile_Radio;469.93125;469.95625;Oui
PS4 - PARIS SUD 4;Wireless_Microphones_and_In_Ear_Monitor;470;478;Non
PS4 - PARIS SUD 4;Wireless_Microphones_and_In_Ear_Monitor;486;494;Non
PS4 - PARIS SUD 4;Wireless_Microphones_and_In_Ear_Monitor;510;518;Non
PS4 - PARIS SUD 4;Wireless_Microphones_and_In_Ear_Monitor;534;542;Non
PS4 - PARIS SUD 4;Wireless_Microphones_and_In_Ear_Monitor;550;558;Non
PS4 - PARIS SUD 4;Wireless_Microphones_and_In_Ear_Monitor;574;582;Non
PS4 - PARIS SUD 4;Wireless_Microphones_and_In_Ear_Monitor;590;598;Non
PS4 - PARIS SUD 4;Wireless_Microphones_and_In_Ear_Monitor;598;614;Non
PS4 - PARIS SUD 4;Wireless_Microphones_and_In_Ear_Monitor;630;638;Non
PS4 - PARIS SUD 4;Wireless_Microphones_and_In_Ear_Monitor;646;654;Non
PS4 - PARIS SUD 4;Wireless_Microphones_and_In_Ear_Monitor;654;670;Non
PS4 - PARIS SUD 4;Wireless_Microphones_and_In_Ear_Monitor;670;678;Non
PS4 - PARIS SUD 4;Wireless_Microphones_and_In_Ear_Monitor;678;694;Non
PS4 - PARIS SUD 4;Wireless_Microphones_and_In_Ear_Monitor;694;698;Non
PS4 - PARIS SUD 4;Wireless_Microphones_and_In_Ear_Monitor;736;753;Non
PS4 - PARIS SUD 4;Wireless_Microphones_and_In_Ear_Monitor;821;823;Non
PS4 - PARIS SUD 4;Wireless_Microphones_and_In_Ear_Monitor;823;826;Non
PS4 - PARIS SUD 4;Wireless_Microphones_and_In_Ear_Monitor;826;832;Non
PS4 - PARIS SUD 4;Wireless_Microphones_and_In_Ear_Monitor;1240;1260;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;1300;1310;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;1320;1350;Non
PS4 - PARIS SUD 4;Wireless_Microphones_and_In_Ear_Monitor;1350;1351;Non
PS4 - PARIS SUD 4;Wireless_Microphones_and_In_Ear_Monitor;1367;1367.5;Non
PS4 - PARIS SUD 4;Wireless_Microphones_and_In_Ear_Monitor;1372;1383;Non
PS4 - PARIS SUD 4;Wireless_Microphones_and_In_Ear_Monitor;1399;1400;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;1427;1518;Non
PS4 - PARIS SUD 4;Wireless_Microphones_and_In_Ear_Monitor;1518;1525;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;1525;1559;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;1613.8;1660.5;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;1675;1705;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;1785;1805;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;1980;2010;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;2010;2025;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;2070;2110;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;2185;2200;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;2207.5;2247.5;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;2290;2310;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;2310;2340;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;2400;2500;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;2700;2750;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;2760;2770;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;2780;2820;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;2830;2880;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;3800;3900;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;4000;4200;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;4813;4823;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;4840;4860;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;5850;5975;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;6640;6680;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;6680;6720;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;6720;6760;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;6940;6980;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;6980;7020;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;7020;7060;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;7060;7100;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;7100;7115;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;7115;7250;Non
PS4 - PARIS SUD 4;Wireless_Camera_and_Mobile_Airborne_Video_Links;7750;7900;Non
PN2 - PARIS NORD 2;Wireless_Microphones_and_In_Ear_Monitor;32;39;Non
PN2 - PARIS NORD 2;Wireless_Microphones_and_In_Ear_Monitor;55;68;Non
PN2 - PARIS NORD 2;Private_Mobile_Radio;69.04375;69.25;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;70.25;70.44375;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;70.45625;70.49375;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;70.50625;70.525;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;70.98125;71.04375;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;71.05625;71.06875;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;71.08125;71.10625;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;71.11875;71.14375;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;71.15625;71.16875;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;71.18125;71.19375;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;71.20625;71.21875;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;71.23125;71.24375;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;71.26875;71.29375;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;71.30625;71.34375;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;71.35625;71.36875;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;71.38125;71.49375;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;71.50625;71.69375;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;71.70625;71.75625;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;71.76875;71.95;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;73.09375;73.3;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;75.20625;75.29375;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;75.29375;75.39375;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;75.40625;75.59375;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;75.61875;75.79375;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;75.80625;75.99375;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;76.00625;76.15625;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;76.16875;76.66875;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;76.68125;76.75625;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;76.76875;77.475;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;80;80.39375;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;80.40625;80.59375;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;80.61875;80.79375;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;80.80625;81.15625;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;81.16875;81.66875;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;81.68125;81.75625;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;81.76875;82.475;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;87.3;87.5;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;144;144.16875;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;144.18125;144.29375;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;144.30625;144.79375;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;144.80625;145.43125;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;148.825;149.29375;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;149.30625;149.31875;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;149.31875;149.55625;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;149.55625;149.88125;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;150.05625;150.36875;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;150.58125;150.99375;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;151.00625;151.05625;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;151.06875;151.08125;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;151.09375;151.18125;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;151.19375;151.28125;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;151.29375;151.31875;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;153.425;153.59375;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;153.65625;154.55625;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;154.58125;154.96875;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;155.18125;155.59375;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;155.60625;155.65625;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;155.66875;155.68125;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;155.69375;155.73125;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;155.74375;155.78125;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;155.79375;155.88125;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;155.89375;155.91875;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;157.66875;157.68125;Oui
PN2 - PARIS NORD 2;Telemetry_Telecommand;157.66875;157.68125;Oui
PN2 - PARIS NORD 2;Talkback_System;157.66875;157.68125;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;157.71875;157.79375;Oui
PN2 - PARIS NORD 2;Telemetry_Telecommand;157.71875;157.79375;Oui
PN2 - PARIS NORD 2;Talkback_System;157.71875;157.79375;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;157.81875;157.91875;Oui
PN2 - PARIS NORD 2;Telemetry_Telecommand;157.81875;157.91875;Oui
PN2 - PARIS NORD 2;Talkback_System;157.81875;157.91875;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;157.93125;157.99375;Oui
PN2 - PARIS NORD 2;Telemetry_Telecommand;157.93125;157.99375;Oui
PN2 - PARIS NORD 2;Talkback_System;157.93125;157.99375;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;158.00625;158.11875;Oui
PN2 - PARIS NORD 2;Telemetry_Telecommand;158.00625;158.11875;Oui
PN2 - PARIS NORD 2;Talkback_System;158.00625;158.11875;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;158.13125;158.39375;Oui
PN2 - PARIS NORD 2;Telemetry_Telecommand;158.13125;158.39375;Oui
PN2 - PARIS NORD 2;Talkback_System;158.13125;158.39375;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;158.39375;158.45625;Oui
PN2 - PARIS NORD 2;Telemetry_Telecommand;158.39375;158.45625;Oui
PN2 - PARIS NORD 2;Talkback_System;158.39375;158.45625;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;158.46875;158.51875;Oui
PN2 - PARIS NORD 2;Telemetry_Telecommand;158.46875;158.51875;Oui
PN2 - PARIS NORD 2;Talkback_System;158.46875;158.51875;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;158.53125;158.56875;Oui
PN2 - PARIS NORD 2;Telemetry_Telecommand;158.53125;158.56875;Oui
PN2 - PARIS NORD 2;Talkback_System;158.53125;158.56875;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;158.58125;158.59375;Oui
PN2 - PARIS NORD 2;Telemetry_Telecommand;158.58125;158.59375;Oui
PN2 - PARIS NORD 2;Talkback_System;158.58125;158.59375;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;158.69375;158.76875;Oui
PN2 - PARIS NORD 2;Telemetry_Telecommand;158.69375;158.76875;Oui
PN2 - PARIS NORD 2;Talkback_System;158.69375;158.76875;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;158.78125;159.51875;Oui
PN2 - PARIS NORD 2;Telemetry_Telecommand;158.78125;159.51875;Oui
PN2 - PARIS NORD 2;Talkback_System;158.78125;159.51875;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;159.63125;159.69375;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;159.70625;159.71875;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;159.75625;160.18125;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;160.20625;160.21875;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;160.29375;160.30625;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;160.33125;160.39375;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;160.44375;160.45625;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;160.48125;160.49375;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;162.14375;162.15625;Oui
PN2 - PARIS NORD 2;Telemetry_Telecommand;162.14375;162.15625;Oui
PN2 - PARIS NORD 2;Talkback_System;162.14375;162.15625;Oui
PN2 - PARIS NORD 2;Private_Mobile_Radio;162.16875;162.18125;Oui
